Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
i;knapsacksa.cpp;27;0.5095820426940918;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.0565972328186035;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0462448596954346;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.5687971115112305;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2869906425476074;0-2;Random bit-flip
n;knapsacksa.cpp;15;2.452664375305176;0-2;Random bit-flip
__result;/usr/include/c++/7/bits/stl_algobase.h;357;1.1604809761047363;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.868372917175293;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.8473682403564453;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.6664078235626221;0-2;Random bit-flip
n;knapsacksa.cpp;15;2.943509578704834;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.982825756072998;0-2;Random bit-flip
wt;knapsacksa.cpp;14;2.0502967834472656;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4437921047210693;0-2;Random bit-flip
val;knapsacksa.cpp;13;2.023231029510498;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0449252128601074;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.6339282989501953;0-2;Random bit-flip
set;../sysdeps/unix/sysv/linux/raise.c;39;1.1301419734954834;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.643491268157959;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;1.2516345977783203;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.870349645614624;0-2;Random bit-flip
solution;knapsacksa.cpp;25;0.9504611492156982;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4924607276916504;0-2;Random bit-flip
temp;knapsacksa.cpp;42;2.140838623046875;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.24420619010925293;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1160192489624023;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1766650676727295;0-2;Random bit-flip
wt;knapsacksa.cpp;14;1.2576045989990234;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.3898224830627441;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2674379348754883;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8674931526184082;0-2;Random bit-flip
temp;knapsacksa.cpp;42;1.6104576587677002;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.81524658203125;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.99381422996521;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0586037635803223;0-2;Random bit-flip
val;knapsacksa.cpp;13;2.0057475566864014;0-2;Random bit-flip
i;knapsacksa.cpp;27;2.011664390563965;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.5502235889434814;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.7306404113769531;0-2;Random bit-flip
t;knapsacksa.cpp;46;1.7040612697601318;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.7428755760192871;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.6121420860290527;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.7795002460479736;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.5370118618011475;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8138034343719482;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.2554421424865723;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.3058855533599854;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0588312149047852;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.276691198348999;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.3777346611022949;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.3662590980529785;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;1.051131248474121;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1952135562896729;0-2;Random bit-flip
wt;knapsacksa.cpp;14;1.1338560581207275;0-2;Random bit-flip
val;knapsacksa.cpp;13;1.5162415504455566;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2546429634094238;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.8224983215332031;0-2;Random bit-flip
__GI__dl_argv;rtld.c;83;0.24579620361328125;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.778796911239624;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1094861030578613;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.28235888481140137;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.6628899574279785;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.757657527923584;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0594100952148438;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.45308589935302734;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.6451513767242432;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.635575771331787;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8474891185760498;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.5321261882781982;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.9315025806427002;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1621723175048828;0-2;Random bit-flip
i;knapsacksa.cpp;48;0.8092453479766846;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0896327495574951;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.3390779495239258;0-2;Random bit-flip
val;knapsacksa.cpp;13;1.2527623176574707;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6545350551605225;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4551961421966553;0-2;Random bit-flip
i;knapsacksa.cpp;27;2.1846604347229004;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.143826961517334;0-2;Random bit-flip
wt;knapsacksa.cpp;14;0.7460126876831055;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.0904514789581299;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1130704879760742;0-2;Random bit-flip
