Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
V;knapsackmf.cpp;20;3.0846850872039795;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.7345807552337646;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.823491096496582;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.459794759750366;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.5737829208374023;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.969414472579956;1-3;Random bit-flip
n;knapsackmf.cpp;14;3.084582805633545;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.9495720863342285;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.949784517288208;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.7328343391418457;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.2497541904449463;1-3;Random bit-flip
value;knapsackmf.cpp;70;2.5713095664978027;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.1681313514709473;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.9752211570739746;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.2466859817504883;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.553852081298828;1-3;Random bit-flip
n2;knapsackmf.cpp;15;2.863466262817383;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9987258911132812;1-3;Random bit-flip
W;knapsackmf.cpp;12;3.1487374305725098;1-3;Random bit-flip
j2;knapsackmf.cpp;69;3.2251408100128174;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.3680598735809326;1-3;Random bit-flip
