Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
n;knapsacksa.cpp;13;5.77457070350647;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;5.227671146392822;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;1.2698299884796143;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;5.691076040267944;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;2.114752769470215;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;2.637255907058716;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.3295791149139404;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.1806371212005615;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;3.744760751724243;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.865520477294922;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;4.424956560134888;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;1.5533738136291504;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;1.9705021381378174;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;2.953824043273926;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;7.7008960247039795;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;5.077066659927368;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;1.2649047374725342;0-9;Zero bit-flip;1
val;knapsacksa.cpp;14;2.7423224449157715;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;6.116142988204956;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;2.12636399269104;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;4.192706823348999;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;2.9332942962646484;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.36248254776001;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;5.674607276916504;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;3.362264633178711;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;3.5202460289001465;0-9;Zero bit-flip;1
val;knapsacksa.cpp;14;6.017469167709351;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;8.46352744102478;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;4.518768787384033;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;4.01979923248291;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.579324722290039;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;1.0667355060577393;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.348569869995117;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.775806427001953;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;0.8465344905853271;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.6159987449645996;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.307255506515503;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;8.083333969116211;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.4499571323394775;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.376338243484497;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;6.313954591751099;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.0984041690826416;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;2.476496696472168;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.6616244316101074;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.1517746448516846;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.6663224697113037;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;4.713171720504761;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.7040019035339355;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.0315940380096436;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.838805437088013;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;0.9511370658874512;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.332841157913208;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.8062195777893066;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;5.216344118118286;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;3.0458033084869385;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.5098583698272705;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;6.233450651168823;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.8390920162200928;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.7654807567596436;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;2.938737630844116;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.13623833656311;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;4.280778408050537;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.809138059616089;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.1830101013183594;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.342294692993164;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;2.4569098949432373;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.0146327018737793;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;1.6703894138336182;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;6.452450513839722;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.276369333267212;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;5.747220516204834;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;1.2160038948059082;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.8475751876831055;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;3.562375068664551;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.8387916088104248;0-9;Zero bit-flip;1
i;knapsacksa.cpp;61;2.6888372898101807;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;1.9596457481384277;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;2.9560532569885254;0-9;Zero bit-flip;1
i;knapsacksa.cpp;61;2.830251932144165;0-9;Zero bit-flip;1
__n;/usr/include/c++/7/bits/stl_vector.h;795;4.925482988357544;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;4.438357591629028;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.169184684753418;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.5723116397857666;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;4.808978796005249;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;2.1175389289855957;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.757802963256836;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.013970613479614;0-9;Zero bit-flip;1
val;knapsacksa.cpp;14;2.5110812187194824;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;6.229440212249756;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;2.798753261566162;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;4.691805601119995;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.141352891921997;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;2.8371217250823975;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;3.7729334831237793;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;3.648162364959717;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;2.3687469959259033;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.3728513717651367;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;4.331915616989136;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;2.862065553665161;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.73701548576355;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;6.703115224838257;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;2.7394051551818848;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.551347255706787;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;1.5203804969787598;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;7.663280010223389;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.6312534809112549;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;5.536595821380615;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.1101739406585693;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;4.426378488540649;0-9;Zero bit-flip;1
solution;knapsacksa.cpp;78;1.9623334407806396;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.2678568363189697;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.372343063354492;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.6719002723693848;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;3.657076120376587;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;4.064103841781616;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.6511597633361816;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;7.365896463394165;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.952514410018921;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.6460256576538086;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;6.017403602600098;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.121151924133301;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.17847204208374;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.274533987045288;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.777755975723267;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;6.032830476760864;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.773066520690918;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.317256212234497;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;6.041045427322388;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;2.802211284637451;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;3.867844343185425;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;5.923782825469971;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.7499020099639893;0-9;Zero bit-flip;1
i;knapsacksa.cpp;61;2.2899184226989746;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.013387680053711;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.3042831420898438;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;5.645507574081421;0-9;Zero bit-flip;1
val;knapsacksa.cpp;14;2.2468180656433105;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;5.1514832973480225;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;4.029515504837036;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.282201290130615;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.280520439147949;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;6.598469257354736;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.0328783988952637;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.8428988456726074;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;8.389893770217896;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.967557907104492;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.508028268814087;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;3.03332781791687;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.814440965652466;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;6.414936304092407;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.294787645339966;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.412907838821411;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.574082374572754;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.608529567718506;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;7.102102518081665;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.4713263511657715;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.9425289630889893;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;1.868999719619751;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.781047105789185;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.816767692565918;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;5.617233037948608;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.1316568851470947;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.955287456512451;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.3244473934173584;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.4579975605010986;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;1.7991008758544922;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.6967761516571045;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.673746347427368;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;8.388636589050293;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.995715856552124;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.8838200569152832;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;1.834806203842163;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.8755342960357666;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;1.7931890487670898;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.2854812145233154;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;4.588019371032715;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;7.195480823516846;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;3.6969282627105713;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;2.2567737102508545;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;3.60878849029541;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;3.0969505310058594;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.1301448345184326;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;6.2609546184539795;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;6.282606601715088;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;7.251587390899658;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;7.7884252071380615;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.01875901222229;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.719038963317871;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;2.5416159629821777;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.812344789505005;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.3575541973114014;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.876814365386963;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.89431095123291;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;4.5550384521484375;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.837904930114746;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.1597373485565186;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;2.0044496059417725;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.9891197681427;0-9;Zero bit-flip;1
i;knapsacksa.cpp;61;8.646544456481934;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.2508397102355957;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;2.1013081073760986;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.748119592666626;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;6.223400592803955;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;1.772254467010498;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.309490442276001;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.2105586528778076;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.7512831687927246;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.1691718101501465;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.986898899078369;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.2100419998168945;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.9113833904266357;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;7.528687000274658;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;3.600999116897583;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.354124069213867;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.264756679534912;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;4.875437498092651;0-9;Zero bit-flip;1
i;knapsacksa.cpp;61;2.310673713684082;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;1.4322729110717773;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.739773273468018;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;3.5565569400787354;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.8853659629821777;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;5.24871039390564;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;2.6610636711120605;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.213299989700317;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.099928855895996;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;6.277679681777954;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;3.6255369186401367;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.378693103790283;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.4194180965423584;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.1964502334594727;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.7896811962127686;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.2233619689941406;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;4.502899885177612;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;1.6760170459747314;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.124795913696289;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;3.5025525093078613;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;1.6371209621429443;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.5187122821807861;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;6.15112042427063;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;5.171370506286621;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.769002914428711;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.192887544631958;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;2.4127373695373535;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.514259099960327;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.7865703105926514;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.5008094310760498;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;4.758455514907837;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.026185989379883;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.4929192066192627;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.1957480907440186;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.3341641426086426;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.9290611743927;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.4178295135498047;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;2.8240203857421875;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;7.022177696228027;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;3.709411144256592;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.4224681854248047;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;3.6742162704467773;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.267580509185791;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;4.239620685577393;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;1.65891695022583;0-9;Zero bit-flip;1
val;knapsacksa.cpp;14;1.784881830215454;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.6245057582855225;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;4.965811014175415;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.460668325424194;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;2.5063230991363525;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;1.770028829574585;0-9;Zero bit-flip;1
temp2;knapsacksa.cpp;84;2.9960856437683105;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.6265830993652344;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.2627043724060059;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.871321201324463;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;2.898419141769409;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;7.738948106765747;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;5.650253772735596;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;4.176428556442261;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.644507646560669;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;1.4265635013580322;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.70971417427063;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.653942346572876;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;2.6287999153137207;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.0853588581085205;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;6.212068557739258;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.9969007968902588;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;5.182829141616821;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.641728401184082;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;3.9744763374328613;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.212867259979248;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;2.439565658569336;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;5.256236791610718;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;1.421785831451416;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;2.5363481044769287;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;4.390516757965088;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.74086332321167;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;2.753385066986084;0-9;Zero bit-flip;1
i;knapsacksa.cpp;57;3.2848012447357178;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;7.313765525817871;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.9041614532470703;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;2.978717088699341;0-9;Zero bit-flip;1
val2;knapsacksa.cpp;15;4.908456802368164;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.832792520523071;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.2996695041656494;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.596867561340332;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.751875162124634;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;5.270633220672607;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.324173927307129;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.1497151851654053;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;3.6418988704681396;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;6.811357021331787;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;5.061885833740234;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.83457350730896;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;4.061626434326172;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;1.3208224773406982;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;6.504710912704468;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;6.809115648269653;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.8352973461151123;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;2.3261826038360596;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;4.646832227706909;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.379022598266602;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.858640432357788;0-9;Zero bit-flip;1
valor2;knapsacksa.cpp;56;2.055631399154663;0-9;Zero bit-flip;1
wt;knapsacksa.cpp;16;1.5004923343658447;0-9;Zero bit-flip;1
temp;knapsacksa.cpp;83;1.365983247756958;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.4223897457122803;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;3.3581364154815674;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;3.3801426887512207;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;4.8266448974609375;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;1.6369919776916504;0-9;Zero bit-flip;1
best;knapsacksa.cpp;81;4.577399730682373;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.20650839805603;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;3.979179859161377;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;9.360710859298706;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;1.7761871814727783;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;3.2183244228363037;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;1.783097267150879;0-9;Zero bit-flip;1
peso2;knapsacksa.cpp;56;3.7271411418914795;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.0330541133880615;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;7.602603197097778;0-9;Zero bit-flip;1
best2;knapsacksa.cpp;82;4.213417053222656;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.0943262577056885;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;2.552663564682007;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.442450523376465;0-9;Zero bit-flip;1
n;knapsacksa.cpp;13;2.5571258068084717;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;5.576863765716553;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;3.888486385345459;0-9;Zero bit-flip;1
peso;knapsacksa.cpp;56;4.281130790710449;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;4.421163558959961;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;4.506812334060669;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;3.012587070465088;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;1.6677138805389404;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;1.9000515937805176;0-9;Zero bit-flip;1
n2;knapsacksa.cpp;13;2.6206753253936768;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;4.718020677566528;0-9;Zero bit-flip;1
W2;knapsacksa.cpp;13;4.429897785186768;0-9;Zero bit-flip;1
valor;knapsacksa.cpp;56;4.903066396713257;0-9;Zero bit-flip;1
W;knapsacksa.cpp;13;8.188231229782104;0-9;Zero bit-flip;1
wt2;knapsacksa.cpp;17;7.860894680023193;0-9;Zero bit-flip;1
